Date,Move,YesterdayMove,YesterdayMovement,Movement,Close,YesterdayClose,Volume, Open,High, Low,Earnings Call,Earnings Call Next,Sentiment,Sentiment5,Sentiment Next,5 Day Moving Average,10 Day Moving Average,LM_Positve,LM_Negative,LM_Polarity,LM_Subjectivity,GI_Positive,GI_Negative,GI_Polarity,GI_Subjectivity,Flesch,SMOG,Ticker,LPERMNO,LPERMCO,conm,actq,ciq,dd1q,dlttq,dpq,ltq,revtq,capxy,EPS_EST,EPS_ACTUAL,EPS_DIFF,BEAT_EPS,MISS_EPS,EBT_EST,EBT_ACTUAL,EBT_DIFF,BEAT_EBT,MISS_EBT,NET_EST,NET_ACTUAL,NET_DIFF,BEAT_NET,MISS_NET,OPR_EST,OPR_ACTUAL,OPR_DIFF,BEAT_OPR,MISS_OPR,YEAR
12/9/16,0,1,1.59,-0.6,49.64,48.05,9835583,49.27,50.64,48.74,0,0,0,0,0,46.99,46.735,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
12/8/16,1,1,-0.6,2.22,48.05,48.65,6233238,48.6,48.6,47.7,0,0,0,0,0,46.53,46.564,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
12/7/16,1,0,2.22,0.71,48.65,46.43,10209860,46.61,48.94,46.52,0,0,0,0,0,46.088,46.307,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
12/6/16,0,1,0.71,-0.38,46.43,45.72,5333556,46.16,46.55,45.92,0,0,0,0,0,46.18,46.272,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
12/5/16,1,0,-0.38,0.35,45.72,46.1,5253624,46.45,46.54,45.58,0,0,0,0,0,46.336,46.326,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
12/2/16,0,0,0.35,-0.69,46.1,45.75,6503999,46.09,46.86,45.91,0,0,0,0,0,46.48,46.299,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
12/1/16,0,1,-0.69,-0.45,45.75,46.44,7434236,46.2,47.09,45.66,0,0,0,0,0,46.598,46.169,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/30/16,1,0,-0.45,0.39,46.44,46.89,7889066,46.14,46.86,45.42,0,0,0,0,0,46.526,46.001,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/29/16,0,1,0.39,-0.32,46.89,46.5,4882882,46.59,47.14,46.17,0,0,0,0,0,46.364,45.652,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/28/16,1,1,-0.32,0.48,46.5,46.82,7367119,46.64,46.89,45.66,0,0,0,0,0,46.316,45.295,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/25/16,1,0,0.48,0.26,46.82,46.34,2426632,46.34,46.86,46.3,0,0,0,0,0,46.118,44.843,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/23/16,0,0,0.26,0,46.34,46.08,5160176,46.05,46.39,45.7,0,0,0,0,0,45.74,44.45,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/22/16,0,1,0,-0.18,46.08,46.08,5781059,46.03,46.95,45.95,0,0,0,0,0,45.476,44.012,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/21/16,1,1,-0.18,0.43,46.08,46.26,6651660,46.46,46.75,45.95,0,0,0,0,0,44.94,43.553,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/18/16,1,0,0.43,1.38,46.26,45.83,7791543,46.15,46.49,45.62,0,0,0,0,0,44.274,42.901,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/17/16,0,1,1.38,-0.31,45.83,44.45,8558671,44.39,45.85,44.05,0,0,0,0,0,43.568,42.256,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/16/16,1,1,-0.31,1.36,44.45,44.76,6166627,44.66,44.8,43.93,0,0,0,0,0,43.16,41.782,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/15/16,1,1,1.36,0.47,44.76,43.4,13124220,45,45.28,43.59,0,0,0,0,0,42.548,41.286,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/14/16,1,0,0.47,0.63,43.4,42.93,7744247,43.01,43.61,42.98,0,0,0,0,0,42.166,41.006,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/11/16,0,1,0.63,-0.11,42.93,42.3,6616119,42.07,42.95,41.68,0,0,0,0,0,41.528,40.719,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/10/16,1,1,-0.11,0.71,42.3,42.41,8656499,42.71,43.39,42.15,0,0,0,0,0,40.944,40.48,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/9/16,1,1,0.71,0.21,42.41,41.7,8392383,40.76,42.75,40.44,0,0,0,0,0,40.404,40.171,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/8/16,1,1,0.21,1.75,41.7,41.49,5724232,41.42,41.85,41.02,0,0,0,0,0,40.024,39.97,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/7/16,1,0,1.75,0.36,41.49,39.74,8333221,40.39,41.65,40.31,0,0,0,0,0,39.846,39.804,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/4/16,0,0,0.36,-0.33,39.74,39.38,6715083,39.27,40.22,39.24,0,0,0,0,0,39.91,39.82,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/3/16,0,0,-0.33,-0.09,39.38,39.71,6006541,39.78,40.24,39.3,0,0,0,0,0,40.016,39.941,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/2/16,0,1,-0.09,-0.8,39.71,39.8,5273705,39.72,40.25,39.62,0,0,0,0,0,39.938,40.033,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11/1/16,1,1,-0.8,0.54,39.8,40.6,9028613,40.51,40.85,39.57,0,0,0,0,0,39.916,39.988,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/31/16,1,1,0.54,0.15,40.6,40.06,5960476,40.31,40.81,40.08,0,0,0,0,0,39.762,39.786,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/28/16,1,0,0.15,0.59,40.06,39.91,6708240,39.85,40.57,39.8,0,0,0,0,0,39.73,39.645,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/27/16,0,0,0.59,-0.37,39.91,39.32,6539370,39.45,40.18,39.26,0,0,0,0,0,39.866,39.578,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/26/16,0,0,-0.37,-0.14,39.32,39.69,10112310,38.57,40.26,38.21,1,0,0,0,0,40.128,39.384,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/25/16,0,0,-0.14,-0.07,39.69,39.83,6019976,39.66,40.43,39.36,1,0,0,0,0,40.06,39.235,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/24/16,0,0,-0.07,-0.69,39.83,39.9,6466282,40.25,40.55,39.77,1,0,0,0,0,39.81,39.141,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/21/16,0,1,-0.69,-0.04,39.9,40.59,9981485,39.97,40.25,39.65,1,1,0,0,0,39.56,38.924,0.965018094,1.051180424,-0.042735042,0.020161985,6.841288988,4.084094434,0.25236593,0.109253834,57.13,13.1,AAL,0,0,0,0,0,0,0,0,0,0,0,2.15,1.76,-0.39,0,1,2572.54,2124,-448.54,0,1,1335.31,933,-402.31,0,1,0,0,0,0,0,2016
10/20/16,1,1,-0.04,1.28,40.59,40.63,14695670,40.93,40.93,39.41,1,0,0,0,0,39.29,38.682,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/19/16,1,0,1.28,0.77,40.63,39.35,12758610,39.48,40.81,39.4,0,0,0,0,0,38.64,38.406,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/18/16,0,0,0.77,-0.07,39.35,38.58,10513350,38.84,39.89,38.84,0,0,0,0,0,38.41,38.234,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/17/16,0,1,-0.07,-0.59,38.58,38.65,5602040,38.66,39.73,38.37,0,0,0,0,0,38.472,38.146,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/14/16,1,0,-0.59,1.86,38.65,39.24,8870753,39.45,39.92,38.59,0,0,0,0,0,38.288,37.942,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/13/16,0,0,1.86,-0.82,39.24,37.38,14771290,36.95,39.5,36.8,0,0,0,0,0,38.074,37.6,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/12/16,0,1,-0.82,-0.69,37.38,38.2,7403885,38.12,38.38,37.36,0,0,0,0,0,38.172,37.446,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/11/16,1,0,-0.69,1.16,38.2,38.89,10034720,39.99,39.99,38.06,0,0,0,0,0,38.058,37.226,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/10/16,0,1,1.16,-0.44,38.89,37.73,6938366,37.95,38.95,37.47,0,0,0,0,0,37.82,36.83,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/7/16,1,1,-0.44,0.3,37.73,38.17,5133169,38.25,38.48,37.4,0,0,0,0,0,37.596,36.612,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/6/16,1,0,0.3,0.24,38.17,37.87,5160327,37.83,38.22,37.57,0,0,0,0,0,37.126,36.32,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/5/16,0,1,0.24,-0.07,37.87,37.63,4712808,37.82,38.12,37.31,0,0,0,0,0,36.72,36,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/4/16,1,1,-0.07,1.09,37.63,37.7,9065386,38.39,38.78,37.55,0,0,0,0,0,36.394,35.752,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10/3/16,1,0,1.09,0.79,37.7,36.61,8878814,36.46,37.75,36.33,0,0,0,0,0,35.84,35.526,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/30/16,0,0,0.79,-0.02,36.61,35.82,7429330,35.98,36.99,35.86,0,0,0,0,0,35.628,35.414,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/29/16,0,1,-0.02,-0.16,35.82,35.84,6182688,35.65,36.6,35.6,0,0,0,0,0,35.514,35.473,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/28/16,1,0,-0.16,1.07,35.84,36,6291072,36.1,36.86,35.78,0,0,0,0,0,35.28,35.528,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/27/16,0,1,1.07,-0.62,36,34.93,5023987,34.98,36.13,34.9,0,0,0,0,0,35.11,35.665,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/26/16,1,1,-0.62,0.3,34.93,35.55,7353064,35.19,35.55,34.86,0,0,0,0,0,35.212,36.006,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/23/16,1,0,0.3,0.58,35.55,35.25,4602475,35.3,35.67,34.96,0,0,0,0,0,35.2,36.3,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/22/16,0,0,0.58,-0.48,35.25,34.67,7438708,34.96,36.03,34.85,0,0,0,0,0,35.432,36.71,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/21/16,0,0,-0.48,-0.29,34.67,35.15,10407420,35,35.15,33.9,0,0,0,0,0,35.776,37.118,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/20/16,0,0,-0.29,-0.05,35.15,35.44,6666008,35.75,35.86,35.13,0,0,0,0,0,36.22,37.299,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/19/16,0,1,-0.05,-0.92,35.44,35.49,5422149,35.66,36.11,35.35,0,0,0,0,0,36.8,37.408,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/16/16,1,0,-0.92,0.02,35.49,36.41,10722490,36.26,36.36,35.47,0,0,0,0,0,37.4,37.483,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/15/16,0,0,0.02,-0.98,36.41,36.39,7805225,36.31,36.63,35.85,0,0,0,0,0,37.988,37.472,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/14/16,0,0,-0.98,-0.97,36.39,37.37,8082494,37,37.2,36.25,0,0,0,0,0,38.46,37.538,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/13/16,0,0,-0.97,-0.15,37.37,38.34,9320053,38.12,38.31,37.22,0,0,0,0,0,38.378,37.418,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/12/16,0,1,-0.15,-0.86,38.34,38.49,11959740,37.22,38.38,36.62,0,0,0,0,0,38.016,37.207,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/9/16,1,1,-0.86,0.6,38.49,39.35,8618781,39,39.34,38.17,0,0,0,0,0,37.566,37.03,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/8/16,1,1,0.6,1.79,39.35,38.75,7101022,38.68,39.41,38.43,0,0,0,0,0,36.956,36.76,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/7/16,1,1,1.79,0.43,38.75,36.96,13773510,37.5,39.52,37.42,0,0,0,0,0,36.616,36.525,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/6/16,1,0,0.43,0.29,36.96,36.53,5501092,36.45,36.97,36.36,0,0,0,0,0,36.458,36.429,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/2/16,0,0,0.29,-0.06,36.53,36.24,5427715,36,36.7,36,0,0,0,0,0,36.398,36.425,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9/1/16,0,1,-0.06,-0.75,36.24,36.3,6940639,36.53,36.71,35.88,0,0,0,0,0,36.494,36.468,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/31/16,1,0,-0.75,0.88,36.3,37.05,13111740,36.97,36.98,35.63,0,0,0,0,0,36.564,36.498,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/30/16,0,0,0.88,-0.06,37.05,36.17,14509340,35.45,37.36,35.35,0,0,0,0,0,36.434,36.468,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/29/16,0,1,-0.06,-0.49,36.17,36.23,4743634,36.13,36.41,36.05,0,0,0,0,0,36.4,36.438,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/26/16,1,1,-0.49,0.07,36.23,36.72,6257687,36.68,36.84,36.02,0,0,0,0,0,36.452,36.307,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/25/16,1,1,0.07,0.25,36.72,36.65,5446011,36.34,36.94,36.32,0,0,0,0,0,36.442,36.131,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/24/16,1,0,0.25,0.4,36.65,36.4,5945856,36.27,36.99,36.19,0,0,0,0,0,36.432,35.884,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/23/16,0,0,0.4,-0.49,36.4,36,5401669,36.32,36.65,36.18,0,0,0,0,0,36.502,35.703,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/22/16,0,1,-0.49,-0.18,36,36.49,5189336,36.33,36.48,35.86,0,0,0,0,0,36.476,35.538,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/19/16,1,0,-0.18,0.07,36.49,36.67,6675285,36.44,36.74,36.1,0,0,0,0,0,36.162,35.333,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/18/16,0,1,0.07,-0.15,36.67,36.6,5293057,36.43,36.7,36.05,0,0,0,0,0,35.82,35.024,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/17/16,1,1,-0.15,0.88,36.6,36.75,8000363,36.68,36.75,36.19,0,0,0,0,0,35.336,34.712,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/16/16,1,0,0.88,0.95,36.75,35.87,9384309,35.67,36.79,35.63,0,0,0,0,0,34.904,34.388,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/15/16,0,1,0.95,-0.04,35.87,34.92,7134215,34.96,36.05,34.9,0,0,0,0,0,34.6,34.361,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/12/16,1,0,-0.04,0.78,34.92,34.96,6064005,34.74,35.17,34.66,0,0,0,0,0,34.504,34.419,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/11/16,0,1,0.78,-0.41,34.96,34.18,7666183,34.25,35.08,34.24,0,0,0,0,0,34.228,34.557,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/10/16,1,0,-0.41,0.24,34.18,34.59,5874919,34.59,34.75,33.74,0,0,0,0,0,34.088,34.759,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/9/16,0,1,0.24,-0.09,34.59,34.35,7305834,35.21,35.5,34.54,0,0,0,0,0,33.872,34.955,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/8/16,1,1,-0.09,0.86,34.35,34.44,7141069,34.22,34.88,34.12,0,0,0,0,0,34.122,35.1,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/5/16,1,0,0.86,0.1,34.44,33.58,16436080,33.71,34.72,33.68,0,0,0,0,0,34.334,35.292,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
8/4/16,0,0,0.1,-0.03,33.58,33.48,6383981,33.57,33.77,33,0,0,0,0,0,34.886,35.43,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
